protocol,split,experiment,scheme,threshold,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
temporal,validation,requested_exact:selected_all_terms,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.03198131760078663,0.03135074924197543,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.033182615001979915,0.0335587414792892
temporal,validation,requested_exact:selected_all_terms,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.02877697841726619,0.04900990099009901,0.06930693069306931,0.031490649064906485,0.031985171743847525,0.02733812949640288,0.04900990099009901,0.06930693069306931,0.031490649064906485,0.033392263318087215
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.03198131760078663,0.03114661214554414,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.033182615001979915,0.03240427806588227
temporal,validation,requested_exact:frozen_all_terms,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.03198131760078663,0.03077888952939512,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.033182615001979915,0.03289974118649671
temporal,validation,requested_exact:frozen_all_terms,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.03198131760078663,0.03135074924197543,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.033182615001979915,0.0335587414792892
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.02877697841726619,0.04900990099009901,0.06930693069306931,0.031490649064906485,0.031985171743847525,0.02733812949640288,0.04900990099009901,0.06930693069306931,0.031490649064906485,0.033392263318087215
temporal,validation,requested_exact:r_e7_style,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.02877697841726619,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.03137730018260991,0.03143608305569877,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.03484864447253828,0.03730876828439388
temporal,validation,requested_exact:r_e7_style,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.02877697841726619,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.03137730018260991,0.031018433583609627,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.03484864447253828,0.037419374407062306
temporal,validation,requested_exact:r_e7_style,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.02877697841726619,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.03137730018260991,0.03159029329618994,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.03484864447253828,0.038097660636521785
temporal,validation,requested_exact:r_e7_style,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.02877697841726619,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.029496402877697846,0.04702970297029703,0.0594059405940594,0.030567342448530564,0.032047648599091406,0.02733812949640288,0.07178217821782178,0.0891089108910891,0.03246503221750746,0.038618078607433465
temporal,validation,symmetric_exact:hybrid,relevance_grade,1,139,113,26,0.02158273381294964,0.0,0.0,0.0,0.0,0.033573141486810544,0.01327433628318584,0.017699115044247787,0.0058997050147492625,0.005643413948567198,0.03597122302158273,0.033343868520859674,0.05309734513274336,0.013421828908554572,0.014389601968513408,0.035251798561151085,0.06822587442056469,0.12389380530973451,0.023507515100435455,0.02545036472644607,0.03201438848920863,0.08629372102823431,0.1504424778761062,0.025515249641938045,0.03160926675234299
temporal,validation,symmetric_exact:hybrid,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.0,0.0,0.0,0.0,0.033573141486810544,0.01327433628318584,0.017699115044247787,0.0058997050147492625,0.0071378194370153025,0.03597122302158273,0.033343868520859674,0.05309734513274336,0.013421828908554572,0.016309923967196174,0.035251798561151085,0.06822587442056469,0.12389380530973451,0.023507515100435455,0.027151174480129842,0.03201438848920863,0.08629372102823431,0.1504424778761062,0.025515249641938045,0.033113659422824904
temporal,validation,symmetric_exact:hybrid,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.0,0.0,0.0,0.0,0.033573141486810544,0.01327433628318584,0.017699115044247787,0.0058997050147492625,0.0071378194370153025,0.03597122302158273,0.033343868520859674,0.05309734513274336,0.013421828908554572,0.01658364675545135,0.035251798561151085,0.06822587442056469,0.12389380530973451,0.023507515100435455,0.028248494812321986,0.03201438848920863,0.08629372102823431,0.1504424778761062,0.025515249641938045,0.03421097975501705
temporal,validation,symmetric_exact:hybrid,relevance_grade,2,139,101,38,0.02158273381294964,0.0,0.0,0.0,0.0,0.033573141486810544,0.009900990099009901,0.009900990099009901,0.0033003300330033,0.006313918576119736,0.03597122302158273,0.031683168316831684,0.039603960396039604,0.009240924092409241,0.016099257647940745,0.035251798561151085,0.059735973597359736,0.07920792079207921,0.01471004243281471,0.02517384040351557,0.03201438848920863,0.08399339933993401,0.12871287128712872,0.0181664407042208,0.03206449316516262
temporal,validation,symmetric_exact:selected_signed_intent,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.018391266557555686,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.02328802169384229,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.029031465093412,0.029991930682651963,0.027697841726618707,0.05958702064896755,0.10619469026548672,0.03069852867998023,0.03166438379082294
temporal,validation,symmetric_exact:selected_signed_intent,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.022849746501517765,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.029031465093412,0.029958419461492032,0.027697841726618707,0.05958702064896755,0.10619469026548672,0.03069852867998023,0.03225282429044523
temporal,validation,symmetric_exact:selected_signed_intent,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.023240101483702057,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.029031465093412,0.030348774443676323,0.027697841726618707,0.05958702064896755,0.10619469026548672,0.03069852867998023,0.03283153286417065
temporal,validation,symmetric_exact:selected_signed_intent,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.02877697841726619,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.020576367534691015,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.024752475247524754,0.026054915360437417,0.02877697841726619,0.04900990099009901,0.06930693069306931,0.02819031903190319,0.030693300404176078,0.027697841726618707,0.05066006600660067,0.07920792079207921,0.02871142377395634,0.032564460812327764
temporal,validation,symmetric_exact:selected_all_terms,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.018391266557555686,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.02328802169384229,0.028057553956834534,0.05081120943952803,0.07964601769911504,0.029031465093412,0.029991930682651963,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.030232762494605284,0.031242570291249733
temporal,validation,symmetric_exact:selected_all_terms,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.022849746501517765,0.028057553956834534,0.05081120943952803,0.07964601769911504,0.029031465093412,0.029958419461492032,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.030232762494605284,0.03207025312241844
temporal,validation,symmetric_exact:selected_all_terms,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.023240101483702057,0.028057553956834534,0.05081120943952803,0.07964601769911504,0.029031465093412,0.030348774443676323,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.030232762494605284,0.032547748684814914
temporal,validation,symmetric_exact:selected_all_terms,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.02877697841726619,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.020576367534691015,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.024752475247524754,0.026054915360437417,0.028057553956834534,0.04900990099009901,0.06930693069306931,0.02819031903190319,0.030693300404176078,0.02733812949640288,0.04900990099009901,0.06930693069306931,0.02819031903190319,0.032092530857359726
temporal,validation,symmetric_exact:frozen_all_terms,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.018391266557555686,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.02328802169384229,0.028057553956834534,0.05081120943952803,0.07964601769911504,0.029031465093412,0.029991930682651963,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.030232762494605284,0.031242570291249733
temporal,validation,symmetric_exact:frozen_all_terms,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.022849746501517765,0.028057553956834534,0.05081120943952803,0.07964601769911504,0.029031465093412,0.029958419461492032,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.030232762494605284,0.03207025312241844
temporal,validation,symmetric_exact:frozen_all_terms,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.023240101483702057,0.028057553956834534,0.05081120943952803,0.07964601769911504,0.029031465093412,0.030348774443676323,0.02733812949640288,0.05848082595870206,0.09734513274336283,0.030232762494605284,0.032547748684814914
temporal,validation,symmetric_exact:frozen_all_terms,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.02877697841726619,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.020576367534691015,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.024752475247524754,0.026054915360437417,0.028057553956834534,0.04900990099009901,0.06930693069306931,0.02819031903190319,0.030693300404176078,0.02733812949640288,0.04900990099009901,0.06930693069306931,0.02819031903190319,0.032092530857359726
temporal,validation,symmetric_exact:r_e7_style,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.018391266557555686,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.02328802169384229,0.02877697841726619,0.05117994100294985,0.07079646017699115,0.028427447675235282,0.03028140159280659,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.031755637358188114,0.036069886427510106
temporal,validation,symmetric_exact:r_e7_style,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.022849746501517765,0.02877697841726619,0.05117994100294985,0.07079646017699115,0.028427447675235282,0.03019796351570654,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.031755637358188114,0.036463953057799196
temporal,validation,symmetric_exact:r_e7_style,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.02877697841726619,0.01946902654867257,0.02654867256637168,0.020648967551622415,0.01877024891120266,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.025073746312684362,0.023240101483702057,0.02877697841726619,0.05117994100294985,0.07079646017699115,0.028427447675235282,0.030588318497890836,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.031755637358188114,0.036960734556862655
temporal,validation,symmetric_exact:r_e7_style,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.02877697841726619,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.020576367534691015,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.024752475247524754,0.026054915360437417,0.02877697841726619,0.04702970297029703,0.0594059405940594,0.027267012415527266,0.03075577725941996,0.02733812949640288,0.07178217821782178,0.0891089108910891,0.029128301485610745,0.037232002866563495
temporal,validation,current:frozen_all_terms,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.02949640287769784,0.05228613569321534,0.07964601769911504,0.031858407079646024,0.03140466863804215,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.0335021823569455,0.03280159737957033
temporal,validation,current:frozen_all_terms,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.02949640287769784,0.05228613569321534,0.07964601769911504,0.031858407079646024,0.031110094939619547,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.0335021823569455,0.03305662515432789
temporal,validation,current:frozen_all_terms,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.031654676258992806,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.02949640287769784,0.05228613569321534,0.07964601769911504,0.031858407079646024,0.031681954652199855,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.0335021823569455,0.03381521646368994
temporal,validation,current:frozen_all_terms,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.031654676258992806,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.02949640287769784,0.04900990099009901,0.06930693069306931,0.03135313531353136,0.03227388841367203,0.028057553956834534,0.05066006600660067,0.07920792079207921,0.031848184818481846,0.03383678888686693
temporal,validation,current:r_e7_equivalent,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.028776978417266192,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.031500210703750524,0.03146380400033533,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.034971554993678884,0.03733648922903044
temporal,validation,current:r_e7_equivalent,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.028776978417266192,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.031500210703750524,0.031054012331314385,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.034971554993678884,0.03745495315476706
temporal,validation,current:r_e7_equivalent,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.028776978417266192,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.029496402877697846,0.05117994100294985,0.07079646017699115,0.031500210703750524,0.03162587204389469,0.02733812949640288,0.07389380530973451,0.12389380530973451,0.034971554993678884,0.03813323938422654
temporal,validation,current:r_e7_equivalent,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.028776978417266192,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.029496402877697846,0.04702970297029703,0.0594059405940594,0.030567342448530564,0.03207866312130855,0.02733812949640288,0.07178217821782178,0.0891089108910891,0.03246503221750746,0.03864909312965061
temporal,validation,ablation:requested_current_context,relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024599365158445092,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024442703156734465,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.03198131760078663,0.03114661214554414,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.03362509287808611,0.0328193317696865
temporal,validation,ablation:requested_current_context,conservative_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.023881720254278073,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.02367021656942085,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.03198131760078663,0.03077888952939512,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.03362509287808611,0.03307938655008526
temporal,validation,ablation:requested_current_context,event_hierarchy_relevance_grade,1,139,113,26,0.02158273381294964,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.031175059952038366,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024546648125704375,0.030215827338129504,0.030530973451327437,0.04424778761061947,0.028023598820058997,0.024242076282001163,0.02877697841726619,0.05081120943952803,0.07964601769911504,0.03198131760078663,0.03135074924197543,0.028057553956834534,0.05958702064896755,0.10619469026548672,0.03362509287808611,0.0338379778594473
temporal,validation,ablation:requested_current_context,relevance_grade,2,139,101,38,0.02158273381294964,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.019801980198019802,0.031175059952038366,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027522062008953418,0.030215827338129504,0.034653465346534656,0.039603960396039604,0.02805280528052805,0.027346786700108858,0.02877697841726619,0.04900990099009901,0.06930693069306931,0.031490649064906485,0.031985171743847525,0.028057553956834534,0.05066006600660067,0.07920792079207921,0.03198569856985699,0.03385663033323452
