protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
temporal,validation,requested_exact:hybrid,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,12,9,3,0.08333333333333333,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.05000000000000001,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:hybrid,relevance_grade,1,query_intent,Prophylaxis / Maintenance,12,10,2,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.03333333333333333,0.014285714285714285,0.1,0.02,0.017619576228078433,0.03333333333333333,0.1392857142857143,0.3,0.04666666666666667,0.056647747269708025,0.024999999999999998,0.1392857142857143,0.3,0.04666666666666667,0.056647747269708025
temporal,validation,requested_exact:hybrid,relevance_grade,1,query_intent,Safety / Contraindication,26,19,7,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.02631578947368421,0.03076923076923077,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.02631578947368421,0.023076923076923075,0.10526315789473684,0.10526315789473684,0.02506265664160401,0.043859649122807015,0.02884615384615385,0.15789473684210525,0.15789473684210525,0.02984734563681932,0.058540856788655955
temporal,validation,requested_exact:hybrid,relevance_grade,1,query_intent,Treatment Change / Escalation,18,15,3,0.05555555555555555,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07777777777777778,0.075,0.13333333333333333,0.030000000000000002,0.028351378449239722,0.05555555555555555,0.0861111111111111,0.2,0.03740740740740741,0.030521882470676776,0.044444444444444446,0.09722222222222222,0.2,0.03740740740740741,0.03645457329592201
temporal,validation,requested_exact:hybrid,relevance_grade,1,has_context,False,78,63,15,0.01282051282051282,0.0,0.0,0.0,0.0,0.034188034188034185,0.015873015873015872,0.015873015873015872,0.005291005291005291,0.007936507936507936,0.041025641025641026,0.03599773242630385,0.06349206349206349,0.01560846560846561,0.01748359427014889,0.038461538461538464,0.08070672713529856,0.15873015873015872,0.028785588309397835,0.03168642846606274,0.03461538461538461,0.0952569916855631,0.19047619047619047,0.03094376152020262,0.03762106762239249
temporal,validation,requested_exact:hybrid,relevance_grade,1,has_context,True,61,50,11,0.03278688524590164,0.0,0.0,0.0,0.0,0.03278688524590164,0.01,0.02,0.006666666666666666,0.0027541155237618665,0.029508196721311476,0.03,0.04,0.010666666666666666,0.010491171668452698,0.031147540983606562,0.0525,0.08,0.016857142857142855,0.017592924414529074,0.02868852459016394,0.075,0.1,0.018675324675324675,0.02403439765608062
temporal,validation,requested_exact:hybrid,relevance_grade,1,multiple_entity_values,False,119,94,25,0.01680672268907563,0.0,0.0,0.0,0.0,0.03361344537815126,0.015957446808510637,0.02127659574468085,0.0070921985815602835,0.006784104002000993,0.0319327731092437,0.03875379939209726,0.05319148936170213,0.013475177304964538,0.016889437797212352,0.03277310924369748,0.07465805471124619,0.10638297872340426,0.021124620060790272,0.02836499823395116,0.029831932773109242,0.08928571428571427,0.1276595744680851,0.022651648463518567,0.033059357816743115
temporal,validation,requested_exact:hybrid,relevance_grade,1,multiple_entity_values,True,20,19,1,0.05,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.06,0.006578947368421052,0.05263157894736842,0.013157894736842105,0.0020219931317923255,0.049999999999999996,0.03640350877192983,0.21052631578947367,0.035296574770258986,0.011030598952473521,0.045,0.07149122807017544,0.2631578947368421,0.03968253968253968,0.024435132012679207
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_language,EN,59,47,12,0.03389830508474576,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.04519774011299435,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03620244982767026,0.03389830508474577,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03601447646008172,0.023728813559322035,0.05053191489361702,0.0851063829787234,0.041371158392434985,0.037187956437570974,0.025423728813559327,0.057446808510638304,0.1276595744680851,0.04368655263523849,0.039007450727298804
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_language,ID,29,28,1,0.034482758620689655,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.034482758620689655,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03850761146442117,0.041379310344827586,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03819089511025551,0.04482758620689656,0.1142857142857143,0.14285714285714285,0.05515873015873015,0.059265710181036546,0.03620689655172414,0.1142857142857143,0.14285714285714285,0.05515873015873015,0.059265710181036546
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_language,MIXED,51,38,13,0.0,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.027450980392156862,0.0043859649122807015,0.02631578947368421,0.003289473684210526,0.002955087758200756,0.025490196078431372,0.021929824561403508,0.05263157894736842,0.005313765182186235,0.005678800545329146
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Dosing / Administration,26,21,5,0.038461538461538464,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02307692307692308,0.0,0.0,0.0,0.0,0.019230769230769232,0.005952380952380952,0.047619047619047616,0.005291005291005291,0.0026263599496188033,0.03076923076923077,0.02976190476190476,0.09523809523809523,0.008954008954008955,0.006070965481784379
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Efficacy / Outcomes,4,3,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Guideline / Evidence Lookup,16,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.034375,0.009615384615384616,0.07692307692307693,0.0038461538461538464,0.0036077745022983446
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.011173303000541823,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Management / Treatment Selection,11,10,1,0.09090909090909091,0.1,0.1,0.1,0.1,0.0303030303030303,0.1,0.1,0.1,0.1,0.03636363636363637,0.1,0.1,0.1,0.1,0.045454545454545456,0.2,0.2,0.11111111111111112,0.13010299956639812,0.03181818181818182,0.2,0.2,0.11111111111111112,0.13010299956639812
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,12,9,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.025000000000000005,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Prophylaxis / Maintenance,12,10,2,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.025,0.1,0.05,0.020151514190050242,0.03333333333333333,0.025,0.1,0.05,0.01926803936238408,0.025000000000000005,0.025,0.1,0.05,0.01926803936238408,0.016666666666666666,0.025,0.1,0.05,0.01926803936238408
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Safety / Contraindication,26,19,7,0.038461538461538464,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02564102564102564,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.03076923076923077,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.030769230769230767,0.10526315789473684,0.10526315789473684,0.05789473684210527,0.06784551717462568,0.019230769230769232,0.10526315789473684,0.10526315789473684,0.05789473684210527,0.06784551717462568
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,query_intent,Treatment Change / Escalation,18,15,3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.06666666666666667,0.06666666666666667,0.02222222222222222,0.03333333333333333,0.03333333333333334,0.06666666666666667,0.06666666666666667,0.02222222222222222,0.03333333333333333,0.05,0.07777777777777778,0.13333333333333333,0.030555555555555555,0.04081955565410858,0.044444444444444446,0.10222222222222221,0.2,0.03447712418300653,0.04547152450895733
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,has_context,False,78,63,15,0.038461538461538464,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.042735042735042736,0.03888888888888889,0.06349206349206349,0.04497354497354497,0.03618616290324278,0.03333333333333334,0.03888888888888889,0.06349206349206349,0.04497354497354497,0.0359051659795396,0.030769230769230767,0.05740740740740741,0.09523809523809523,0.04872134038800706,0.042465853764866744,0.02628205128205128,0.06322751322751323,0.1111111111111111,0.04965504720406681,0.04357346539697359
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,has_context,True,61,50,11,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.02,0.02,0.006666666666666666,0.01,0.02622950819672131,0.02,0.02,0.006666666666666666,0.01,0.0278688524590164,0.0425,0.06,0.010888888888888887,0.016884367705197655,0.02950819672131148,0.055,0.1,0.013427350427350429,0.019269123399304765
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,multiple_entity_values,False,119,94,25,0.025210084033613446,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.030812324929971987,0.034574468085106384,0.0425531914893617,0.030141843971631208,0.02873952278617556,0.030252100840336138,0.034574468085106384,0.0425531914893617,0.030141843971631208,0.028645536102381287,0.02689075630252101,0.057180851063829786,0.07446808510638298,0.03356973995271868,0.03550988058029473,0.025630252100840332,0.06382978723404255,0.09574468085106383,0.03491998545190035,0.0367783676516283
temporal,validation,requested_exact:selected_signed_intent,relevance_grade,1,multiple_entity_values,True,20,19,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.010526315789473684,0.05263157894736842,0.017543859649122806,0.004116480052831197,0.030000000000000006,0.010526315789473684,0.05263157894736842,0.017543859649122806,0.003649740162481801,0.045,0.01929824561403509,0.10526315789473684,0.02412280701754386,0.009559915678883313,0.04,0.03859649122807018,0.15789473684210525,0.027218782249742,0.013232522669553376
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_language,EN,59,47,12,0.03389830508474576,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.04519774011299435,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03620244982767026,0.03389830508474577,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03601447646008172,0.023728813559322035,0.05053191489361702,0.0851063829787234,0.041371158392434985,0.037187956437570974,0.024576271186440686,0.054787234042553194,0.10638297872340426,0.04262272284800445,0.03800955565219501
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_language,ID,29,28,1,0.034482758620689655,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.034482758620689655,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03850761146442117,0.041379310344827586,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03819089511025551,0.04482758620689656,0.1142857142857143,0.14285714285714285,0.05515873015873015,0.059265710181036546,0.03620689655172414,0.1142857142857143,0.14285714285714285,0.05515873015873015,0.059265710181036546
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_language,MIXED,51,38,13,0.0,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.025490196078431372,0.0043859649122807015,0.02631578947368421,0.003289473684210526,0.002955087758200756,0.025490196078431372,0.021929824561403508,0.05263157894736842,0.005313765182186235,0.005678800545329146
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Dosing / Administration,26,21,5,0.038461538461538464,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02307692307692308,0.0,0.0,0.0,0.0,0.019230769230769232,0.005952380952380952,0.047619047619047616,0.005291005291005291,0.0026263599496188033,0.03076923076923077,0.02976190476190476,0.09523809523809523,0.008954008954008955,0.006070965481784379
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Efficacy / Outcomes,4,3,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Guideline / Evidence Lookup,16,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.011173303000541823,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Management / Treatment Selection,11,10,1,0.09090909090909091,0.1,0.1,0.1,0.1,0.0303030303030303,0.1,0.1,0.1,0.1,0.03636363636363637,0.1,0.1,0.1,0.1,0.045454545454545456,0.2,0.2,0.11111111111111112,0.13010299956639812,0.03181818181818182,0.2,0.2,0.11111111111111112,0.13010299956639812
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,12,9,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.025000000000000005,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Prophylaxis / Maintenance,12,10,2,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.025,0.1,0.05,0.020151514190050242,0.03333333333333333,0.025,0.1,0.05,0.01926803936238408,0.025000000000000005,0.025,0.1,0.05,0.01926803936238408,0.016666666666666666,0.025,0.1,0.05,0.01926803936238408
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Safety / Contraindication,26,19,7,0.038461538461538464,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02564102564102564,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.03076923076923077,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.030769230769230767,0.10526315789473684,0.10526315789473684,0.05789473684210527,0.06784551717462568,0.019230769230769232,0.10526315789473684,0.10526315789473684,0.05789473684210527,0.06784551717462568
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,query_intent,Treatment Change / Escalation,18,15,3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.06666666666666667,0.06666666666666667,0.02222222222222222,0.03333333333333333,0.03333333333333334,0.06666666666666667,0.06666666666666667,0.02222222222222222,0.03333333333333333,0.05,0.07777777777777778,0.13333333333333333,0.030555555555555555,0.04081955565410858,0.044444444444444446,0.10222222222222221,0.2,0.03447712418300653,0.04547152450895733
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,has_context,False,78,63,15,0.038461538461538464,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.042735042735042736,0.03888888888888889,0.06349206349206349,0.04497354497354497,0.03618616290324278,0.03333333333333334,0.03888888888888889,0.06349206349206349,0.04497354497354497,0.0359051659795396,0.030769230769230767,0.05740740740740741,0.09523809523809523,0.04872134038800706,0.042465853764866744,0.02628205128205128,0.06322751322751323,0.1111111111111111,0.04965504720406681,0.04357346539697359
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,has_context,True,61,50,11,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.02,0.02,0.006666666666666666,0.01,0.02622950819672131,0.02,0.02,0.006666666666666666,0.01,0.026229508196721315,0.0425,0.06,0.010888888888888887,0.016884367705197655,0.02868852459016394,0.0525,0.08,0.012427350427350428,0.018331102028707198
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,multiple_entity_values,False,119,94,25,0.025210084033613446,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.030812324929971987,0.034574468085106384,0.0425531914893617,0.030141843971631208,0.02873952278617556,0.030252100840336138,0.034574468085106384,0.0425531914893617,0.030141843971631208,0.028645536102381287,0.02605042016806723,0.057180851063829786,0.07446808510638298,0.03356973995271868,0.03550988058029473,0.025210084033613443,0.0625,0.0851063829787234,0.03438807055828333,0.0362794201140764
temporal,validation,requested_exact:selected_all_terms,relevance_grade,1,multiple_entity_values,True,20,19,1,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.010526315789473684,0.05263157894736842,0.017543859649122806,0.004116480052831197,0.030000000000000006,0.010526315789473684,0.05263157894736842,0.017543859649122806,0.003649740162481801,0.045,0.01929824561403509,0.10526315789473684,0.02412280701754386,0.009559915678883313,0.04,0.03859649122807018,0.15789473684210525,0.027218782249742,0.013232522669553376
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_language,EN,59,47,12,0.03389830508474576,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.04519774011299435,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03620244982767026,0.03389830508474577,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03601447646008172,0.023728813559322035,0.05053191489361702,0.0851063829787234,0.041371158392434985,0.037187956437570974,0.024576271186440686,0.054787234042553194,0.10638297872340426,0.04262272284800445,0.03800955565219501
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_language,ID,29,28,1,0.034482758620689655,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.034482758620689655,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03850761146442117,0.041379310344827586,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03819089511025551,0.04482758620689656,0.1142857142857143,0.14285714285714285,0.05515873015873015,0.059265710181036546,0.03620689655172414,0.1142857142857143,0.14285714285714285,0.05515873015873015,0.059265710181036546
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_language,MIXED,51,38,13,0.0,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.025490196078431372,0.0043859649122807015,0.02631578947368421,0.003289473684210526,0.002955087758200756,0.025490196078431372,0.021929824561403508,0.05263157894736842,0.005313765182186235,0.005678800545329146
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_intent,Dosing / Administration,26,21,5,0.038461538461538464,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02307692307692308,0.0,0.0,0.0,0.0,0.019230769230769232,0.005952380952380952,0.047619047619047616,0.005291005291005291,0.0026263599496188033,0.03076923076923077,0.02976190476190476,0.09523809523809523,0.008954008954008955,0.006070965481784379
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_intent,Efficacy / Outcomes,4,3,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_intent,Guideline / Evidence Lookup,16,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.011173303000541823,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173
temporal,validation,requested_exact:frozen_all_terms,relevance_grade,1,query_intent,Management / Treatment Selection,11,10,1,0.09090909090909091,0.1,0.1,0.1,0.1,0.0303030303030303,0.1,0.1,0.1,0.1,0.03636363636363637,0.1,0.1,0.1,0.1,0.045454545454545456,0.2,0.2,0.11111111111111112,0.13010299956639812,0.03181818181818182,0.2,0.2,0.11111111111111112,0.13010299956639812
