protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
temporal,validation,H_E_C:legacy,relevance_grade,1,query_intent,Prophylaxis / Maintenance,12,10,2,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.025,0.1,0.03333333333333333,0.015969697161989947,0.03333333333333333,0.025,0.1,0.03333333333333333,0.01526955992589897,0.016666666666666666,0.025,0.1,0.03333333333333333,0.01526955992589897,0.016666666666666666,0.025,0.1,0.03333333333333333,0.01526955992589897
temporal,validation,H_E_C:legacy,relevance_grade,1,query_intent,Safety / Contraindication,26,19,7,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.02631578947368421,0.03076923076923077,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.02631578947368421,0.03461538461538462,0.15789473684210525,0.15789473684210525,0.029385964912280703,0.058133142268611396,0.02884615384615385,0.15789473684210525,0.15789473684210525,0.029385964912280703,0.058133142268611396
temporal,validation,H_E_C:legacy,relevance_grade,1,query_intent,Treatment Change / Escalation,18,15,3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,0.13333333333333333,0.030000000000000002,0.031906918702420364,0.05555555555555555,0.08888888888888888,0.2,0.03833333333333333,0.038628625816935824,0.04444444444444445,0.11333333333333333,0.26666666666666666,0.042499999999999996,0.049833804992798277
temporal,validation,H_E_C:legacy,relevance_grade,1,has_context,False,78,63,15,0.0,0.0,0.0,0.0,0.0,0.034188034188034185,0.03571428571428571,0.047619047619047616,0.018518518518518517,0.020486138495100902,0.04102564102564103,0.041534391534391535,0.07936507936507936,0.02486772486772487,0.021987384760946086,0.03846153846153847,0.06322751322751323,0.12698412698412698,0.0313869992441421,0.030294725564092833,0.03141025641025641,0.07380952380952381,0.14285714285714285,0.03270975056689343,0.034451711769320756
temporal,validation,H_E_C:legacy,relevance_grade,1,has_context,True,61,50,11,0.01639344262295082,0.0,0.0,0.0,0.0,0.02185792349726776,0.01,0.02,0.006666666666666666,0.0027541155237618665,0.03278688524590164,0.03,0.04,0.011666666666666665,0.01136764668522973,0.03278688524590165,0.07,0.08,0.016166666666666666,0.02345824074730206,0.03114754098360656,0.0765,0.12,0.018416666666666668,0.02517399298361481
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_language,EN,59,47,12,0.03389830508474576,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.03954802259887005,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03620244982767026,0.03389830508474577,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03601447646008172,0.025423728813559327,0.047872340425531915,0.06382978723404255,0.03900709219858156,0.03601447646008172,0.025423728813559327,0.07765957446808511,0.1276595744680851,0.04317375886524823,0.04363918343871381
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_language,ID,29,28,1,0.034482758620689655,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.034482758620689655,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03850761146442117,0.034482758620689655,0.04285714285714286,0.07142857142857142,0.047619047619047616,0.03819089511025551,0.04482758620689656,0.1142857142857143,0.14285714285714285,0.05718537414965986,0.06136225975736487,0.039655172413793106,0.1380952380952381,0.21428571428571427,0.06151835734293717,0.06979631997456165
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_language,MIXED,51,38,13,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.025490196078431372,0.008771929824561403,0.02631578947368421,0.003289473684210526,0.0038048996107325037,0.023529411764705885,0.021929824561403508,0.05263157894736842,0.004751461988304093,0.005511066302140322
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Dosing / Administration,26,21,5,0.038461538461538464,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02307692307692308,0.0,0.0,0.0,0.0,0.023076923076923075,0.0,0.0,0.0,0.0,0.02884615384615385,0.03968253968253968,0.09523809523809523,0.005446623093681917,0.0043031373358055425
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Efficacy / Outcomes,4,3,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Guideline / Evidence Lookup,16,13,3,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.034375,0.02564102564102564,0.07692307692307693,0.004807692307692308,0.01620170279254543
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.011173303000541823,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.047619047619047616,0.009906437583879173
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Management / Treatment Selection,11,10,1,0.09090909090909091,0.1,0.1,0.1,0.1,0.0303030303030303,0.1,0.1,0.1,0.1,0.03636363636363637,0.1,0.1,0.1,0.1,0.05454545454545454,0.2,0.2,0.11428571428571428,0.13333333333333336,0.03181818181818182,0.2,0.2,0.11428571428571428,0.13333333333333336
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,12,9,3,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.025000000000000005,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Prophylaxis / Maintenance,12,10,2,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.025,0.1,0.05,0.020151514190050242,0.03333333333333333,0.025,0.1,0.05,0.01926803936238408,0.025000000000000005,0.025,0.1,0.05,0.01926803936238408,0.016666666666666666,0.025,0.1,0.05,0.01926803936238408
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Safety / Contraindication,26,19,7,0.038461538461538464,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02564102564102564,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.03076923076923077,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.030769230769230767,0.10526315789473684,0.10526315789473684,0.05921052631578947,0.06923499351503837,0.02115384615384616,0.15789473684210525,0.15789473684210525,0.0625,0.08211133783705026
temporal,validation,H_E_C_I:legacy,relevance_grade,1,query_intent,Treatment Change / Escalation,18,15,3,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.06666666666666667,0.06666666666666667,0.02222222222222222,0.03333333333333333,0.044444444444444446,0.06666666666666667,0.06666666666666667,0.02222222222222222,0.03333333333333333,0.055555555555555566,0.08888888888888888,0.13333333333333333,0.030555555555555555,0.04297241234718901,0.04444444444444445,0.11555555555555555,0.26666666666666666,0.039444444444444435,0.050553124739021155
temporal,validation,H_E_C_I:legacy,relevance_grade,1,has_context,False,78,63,15,0.038461538461538464,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.038461538461538464,0.03888888888888889,0.06349206349206349,0.04497354497354497,0.03618616290324278,0.0358974358974359,0.03888888888888889,0.06349206349206349,0.04497354497354497,0.0359051659795396,0.03333333333333333,0.06005291005291005,0.09523809523809523,0.049225245653817085,0.04349119008336767,0.02628205128205128,0.06322751322751323,0.1111111111111111,0.05028344671201815,0.044130167599211435
temporal,validation,H_E_C_I:legacy,relevance_grade,1,has_context,True,61,50,11,0.0,0.0,0.0,0.0,0.0,0.02185792349726776,0.02,0.02,0.006666666666666666,0.01,0.019672131147540982,0.02,0.02,0.006666666666666666,0.01,0.024590163934426236,0.04,0.04,0.009166666666666667,0.016309297535714574,0.02950819672131148,0.08733333333333335,0.14,0.015287581699346403,0.028691170832765744
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_language,EN,59,47,12,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.02127659574468085,0.02127659574468085,0.0070921985815602835,0.010638297872340425,0.03728813559322034,0.047872340425531915,0.06382978723404255,0.015602836879432626,0.021382856376296663,0.03559322033898305,0.07180851063829788,0.10638297872340426,0.02127659574468085,0.027996029361155673,0.029661016949152547,0.08637284701114488,0.1702127659574468,0.025689223057644112,0.03571594539974799
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_language,ID,29,28,1,0.034482758620689655,0.0,0.0,0.0,0.0,0.057471264367816084,0.03571428571428571,0.03571428571428571,0.011904761904761904,0.017857142857142856,0.05517241379310344,0.04017857142857143,0.07142857142857142,0.020833333333333332,0.019229209625144794,0.04827586206896553,0.12589285714285714,0.21428571428571427,0.04145408163265306,0.047237901155288316,0.039655172413793106,0.14375000000000002,0.25,0.04443027210884354,0.05315560707547508
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_language,MIXED,51,38,13,0.0,0.0,0.0,0.0,0.0,0.0261437908496732,0.013157894736842105,0.02631578947368421,0.008771929824561403,0.00362383621547614,0.03137254901960784,0.013157894736842105,0.02631578947368421,0.008771929824561403,0.00362383621547614,0.03137254901960784,0.017543859649122806,0.05263157894736842,0.01206140350877193,0.0046088654682097255,0.03235294117647059,0.021929824561403508,0.05263157894736842,0.01206140350877193,0.006900606562866684
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Dosing / Administration,26,21,5,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.023809523809523808,0.047619047619047616,0.015873015873015872,0.006557417913718729,0.03076923076923077,0.023809523809523808,0.047619047619047616,0.015873015873015872,0.006557417913718729,0.03461538461538462,0.02976190476190476,0.09523809523809523,0.023809523809523808,0.007593337150408512,0.025,0.03571428571428571,0.09523809523809523,0.023809523809523808,0.009612014627770163
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Efficacy / Outcomes,4,3,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0625,0.08333333333333333,0.3333333333333333,0.017543859649122806,0.03973204623495562
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Guideline / Evidence Lookup,16,13,3,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.037500000000000006,0.0,0.0,0.0,0.0,0.05625,0.0,0.0,0.0,0.0,0.04062500000000001,0.0,0.0,0.0,0.0
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.05714285714285715,0.2857142857142857,0.04421768707482993,0.01980085003876956,0.04285714285714286,0.1285714285714286,0.42857142857142855,0.05612244897959184,0.043471673719516636
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Management / Treatment Selection,11,10,1,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.1,0.1,0.03333333333333333,0.05,0.03636363636363637,0.1,0.1,0.03333333333333333,0.05,0.03636363636363637,0.2,0.2,0.047619047619047616,0.08333333333333334,0.02727272727272727,0.2,0.2,0.047619047619047616,0.08333333333333334
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,12,9,3,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Prophylaxis / Maintenance,12,10,2,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.03333333333333333,0.025,0.1,0.02,0.011814144245140152,0.016666666666666666,0.025,0.1,0.02,0.011814144245140152,0.020833333333333332,0.039285714285714285,0.2,0.028333333333333332,0.02359389301079271
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Safety / Contraindication,26,19,7,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.02631578947368421,0.03076923076923077,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.02631578947368421,0.026923076923076925,0.15789473684210525,0.15789473684210525,0.029385964912280703,0.058133142268611396,0.03076923076923077,0.15789473684210525,0.15789473684210525,0.029385964912280703,0.058133142268611396
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,query_intent,Treatment Change / Escalation,18,15,3,0.05555555555555555,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07777777777777778,0.075,0.13333333333333333,0.030000000000000002,0.028351378449239722,0.06111111111111113,0.0861111111111111,0.2,0.03833333333333333,0.030636066053069438,0.052777777777777785,0.10833333333333334,0.26666666666666666,0.04309523809523809,0.04200515685472387
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,has_context,False,78,63,15,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.031746031746031744,0.031746031746031744,0.010582010582010581,0.015873015873015872,0.041025641025641026,0.037698412698412696,0.06349206349206349,0.017724867724867727,0.018358084316753266,0.0358974358974359,0.06256613756613758,0.12698412698412698,0.026889644746787605,0.02639315729551781,0.03525641025641025,0.08202947845804988,0.19047619047619047,0.031504356128416275,0.035491978789985085
temporal,validation,H_modest_E_C:legacy,relevance_grade,1,has_context,True,61,50,11,0.01639344262295082,0.0,0.0,0.0,0.0,0.03278688524590164,0.01,0.02,0.006666666666666666,0.0027541155237618665,0.036065573770491806,0.03,0.04,0.010666666666666666,0.010491171668452698,0.03770491803278689,0.0725,0.1,0.018500000000000003,0.02301685180993474,0.029508196721311483,0.075,0.1,0.018500000000000003,0.02386469635042663
